Child	Father	Father Id
	TMS14F1196P0001	TMS13F1307P0020	48535
	TMS14F1196P0002	TMS13F1307P0020	48535
	TMS14F1196P0003	TMS13F1307P0020	48535
	TMS14F1196P0004	TMS13F1307P0020	48535
	TMS14F1196P0005	TMS13F1307P0020	48535
	TMS14F1196P0006	TMS13F1307P0020	48535
	TMS14F1196P0007	TMS13F1307P0020	48535
	TMS14F1199P0001	TMS13F1108P0007	48511
	TMS14F1199P0002	TMS13F1108P0007	48511
	TMS14F1199P0003	TMS13F1108P0007	48511
	TMS14F1199P0004	TMS13F1108P0007	48511
	TMS14F1199P0005	TMS13F1108P0007	48511
	TMS14F1199P0006	TMS13F1108P0007	48511
	TMS14F1199P0007	TMS13F1108P0007	48511
	TMS14F1199P0008	TMS13F1108P0007	48511
	TMS14F1199P0009	TMS13F1108P0007	48511
	TMS14F1199P0010	TMS13F1108P0007	48511
	TMS14F1200P0001	TMS13F1306P0004	48581
	TMS14F1200P0002	TMS13F1306P0004	48581
	TMS14F1200P0003	TMS13F1306P0004	48581
	TMS14F1200P0004	TMS13F1306P0004	48581
	TMS14F1200P0005	TMS13F1306P0004	48581
	TMS14F1201P0001	TMS13F1307P0020	48581
	TMS14F1201P0002	TMS13F1307P0020	48581
	TMS14F1201P0003	TMS13F1307P0020	48581
	TMS14F1201P0004	TMS13F1307P0020	48581
	TMS14F1201P0005	TMS13F1307P0020	48581
	TMS14F1201P0006	TMS13F1307P0020	48581
	TMS14F1201P0007	TMS13F1307P0020	48581
	TMS14F1201P0008	TMS13F1307P0020	48581
	TMS14F1201P0009	TMS13F1307P0020	48581
	TMS14F1201P0010	TMS13F1307P0020	48581
	TMS14F1202P0001	TMS13F1306P0004	48585
	TMS14F1202P0002	TMS13F1306P0004	48585
	TMS14F1202P0003	TMS13F1306P0004	48585
	TMS14F1202P0004	TMS13F1306P0004	48585
	TMS14F1202P0005	TMS13F1306P0004	48585
	TMS14F1203P0001	TMS13F1307P0020	48585
	TMS14F1203P0002	TMS13F1307P0020	48585
	TMS14F1204P0001	TMS13F1307P0008	48585
	TMS14F1204P0002	TMS13F1307P0008	48585
	TMS14F1204P0003	TMS13F1307P0008	48585
	TMS14F1204P0004	TMS13F1307P0008	48585
	TMS14F1204P0005	TMS13F1307P0008	48585
	TMS14F1204P0006	TMS13F1307P0008	48585
	TMS14F1204P0007	TMS13F1307P0008	48585
	TMS14F1204P0008	TMS13F1307P0008	48585
	TMS14F1204P0009	TMS13F1307P0008	48585
	TMS14F1204P0010	TMS13F1307P0008	48585
	TMS14F1204P0011	TMS13F1307P0008	48585
	TMS14F1204P0012	TMS13F1307P0008	48585
	TMS14F1205P0001	TMS13F1307P0020	48573
	TMS14F1205P0002	TMS13F1307P0020	48573
	TMS14F1205P0003	TMS13F1307P0020	48573
	TMS14F1205P0004	TMS13F1307P0020	48573
	TMS14F1205P0005	TMS13F1307P0020	48573
	TMS14F1205P0006	TMS13F1307P0020	48573
	TMS14F1205P0007	TMS13F1307P0020	48573
	TMS14F1205P0008	TMS13F1307P0020	48573
	TMS14F1205P0009	TMS13F1307P0020	48573
	TMS14F1205P0010	TMS13F1307P0020	48573
	TMS14F1205P0011	TMS13F1307P0020	48573
	TMS14F1205P0012	TMS13F1307P0020	48573
	TMS14F1205P0013	TMS13F1307P0020	48573
	TMS14F1205P0014	TMS13F1307P0020	48573
	TMS14F1205P0015	TMS13F1307P0020	48573
	TMS14F1205P0016	TMS13F1307P0020	48573
	TMS14F1205P0017	TMS13F1307P0020	48573
	TMS14F1205P0018	TMS13F1307P0020	48573
	TMS14F1205P0019	TMS13F1307P0020	48573
	TMS14F1207P0001	TMS13F1307P0020	48523
	TMS14F1207P0002	TMS13F1307P0020	48523
	TMS14F1207P0003	TMS13F1307P0020	48523
	TMS14F1207P0004	TMS13F1307P0020	48523
	TMS14F1207P0005	TMS13F1307P0020	48523
	TMS14F1208P0001	TMS13F1020P0002	48531
	TMS14F1208P0002	TMS13F1020P0002	48531
	TMS14F1208P0003	TMS13F1020P0002	48531
	TMS14F1208P0004	TMS13F1020P0002	48531
	TMS14F1208P0005	TMS13F1020P0002	48531
	TMS14F1208P0006	TMS13F1020P0002	48531
	TMS14F1208P0007	TMS13F1020P0002	48531
	TMS14F1208P0008	TMS13F1020P0002	48531
	TMS14F1209P0001	TMS13F1034P0019	48535
	TMS14F1210P0001	TMS13F1020P0002	48533
	TMS14F1210P0002	TMS13F1020P0002	48533
	TMS14F1210P0003	TMS13F1020P0002	48533
	TMS14F1210P0004	TMS13F1020P0002	48533
	TMS14F1210P0005	TMS13F1020P0002	48533
	TMS14F1210P0006	TMS13F1020P0002	48533
	TMS14F1210P0007	TMS13F1020P0002	48533
	TMS14F1210P0008	TMS13F1020P0002	48533
	TMS14F1210P0009	TMS13F1020P0002	48533
	TMS14F1213P0001	TMS13F1154P0010	48534
	TMS14F1213P0002	TMS13F1154P0010	48534
	TMS14F1213P0003	TMS13F1154P0010	48534
	TMS14F1213P0004	TMS13F1154P0010	48534
	TMS14F1213P0005	TMS13F1154P0010	48534
	TMS14F1213P0006	TMS13F1154P0010	48534
	TMS14F1213P0007	TMS13F1154P0010	48534
	TMS14F1213P0008	TMS13F1154P0010	48534
	TMS14F1214P0001	TMS13F1020P0002	48595
	TMS14F1214P0002	TMS13F1020P0002	48595
	TMS14F1216P0001	TMS13F1154P0010	48577
	TMS14F1216P0002	TMS13F1154P0010	48577
	TMS14F1216P0003	TMS13F1154P0010	48577
	TMS14F1216P0004	TMS13F1154P0010	48577
	TMS14F1216P0005	TMS13F1154P0010	48577
	TMS14F1216P0006	TMS13F1154P0010	48577
	TMS14F1216P0007	TMS13F1154P0010	48577
	TMS14F1216P0008	TMS13F1154P0010	48577
	TMS14F1217P0001	TMS13F1084P0006	48565
	TMS14F1218P0001	TMS13F1154P0010	48565
	TMS14F1218P0002	TMS13F1154P0010	48565
	TMS14F1218P0003	TMS13F1154P0010	48565
	TMS14F1218P0004	TMS13F1154P0010	48565
	TMS14F1219P0001	TMS13F1154P0010	48585
	TMS14F1219P0002	TMS13F1154P0010	48585
	TMS14F1219P0003	TMS13F1154P0010	48585
	TMS14F1220P0001	TMS13F1391P0039	48573
	TMS14F1220P0002	TMS13F1391P0039	48573
	TMS14F1220P0003	TMS13F1391P0039	48573
	TMS14F1221P0001	TMS13F1154P0010	48586
	TMS14F1222P0001	TMS13F1212P0032	48529
	TMS14F1222P0002	TMS13F1212P0032	48529
	TMS14F1222P0003	TMS13F1212P0032	48529
	TMS14F1222P0004	TMS13F1212P0032	48529
	TMS14F1223P0001	TMS13F1108P0007	48531
	TMS14F1223P0002	TMS13F1108P0007	48531
	TMS14F1223P0003	TMS13F1108P0007	48531
	TMS14F1223P0004	TMS13F1108P0007	48531
	TMS14F1223P0005	TMS13F1108P0007	48531
	TMS14F1223P0006	TMS13F1108P0007	48531
	TMS14F1223P0007	TMS13F1108P0007	48531
	TMS14F1223P0008	TMS13F1108P0007	48531
	TMS14F1223P0009	TMS13F1108P0007	48531
	TMS14F1223P0010	TMS13F1108P0007	48531
	TMS14F1223P0011	TMS13F1108P0007	48531
	TMS14F1223P0012	TMS13F1108P0007	48531
	TMS14F1224P0001	TMS13F1212P0055	48531
	TMS14F1224P0002	TMS13F1212P0055	48531
	TMS14F1224P0003	TMS13F1212P0055	48531
	TMS14F1224P0004	TMS13F1212P0055	48531
	TMS14F1224P0005	TMS13F1212P0055	48531
	TMS14F1224P0006	TMS13F1212P0055	48531
	TMS14F1224P0007	TMS13F1212P0055	48531
	TMS14F1224P0008	TMS13F1212P0055	48531
	TMS14F1225P0001	TMS13F1216P0010	48531
	TMS14F1226P0001	TMS13F1108P0007	48535
	TMS14F1226P0002	TMS13F1108P0007	48535
	TMS14F1226P0003	TMS13F1108P0007	48535
	TMS14F1226P0004	TMS13F1108P0007	48535
	TMS14F1226P0005	TMS13F1108P0007	48535
	TMS14F1226P0006	TMS13F1108P0007	48535
	TMS14F1226P0007	TMS13F1108P0007	48535
	TMS14F1226P0008	TMS13F1108P0007	48535
	TMS14F1226P0009	TMS13F1108P0007	48535
	TMS14F1226P0010	TMS13F1108P0007	48535
	TMS14F1226P0011	TMS13F1108P0007	48535
	TMS14F1226P0012	TMS13F1108P0007	48535
	TMS14F1226P0013	TMS13F1108P0007	48535
	TMS14F1226P0014	TMS13F1108P0007	48535
	TMS14F1226P0015	TMS13F1108P0007	48535
	TMS14F1226P0016	TMS13F1108P0007	48535
	TMS14F1227P0001	TMS13F1216P0006	48532
	TMS14F1227P0002	TMS13F1216P0006	48532
	TMS14F1227P0003	TMS13F1216P0006	48532
	TMS14F1228P0001	TMS13F1108P0007	48533
	TMS14F1228P0002	TMS13F1108P0007	48533
	TMS14F1228P0003	TMS13F1108P0007	48533
	TMS14F1228P0004	TMS13F1108P0007	48533
	TMS14F1228P0005	TMS13F1108P0007	48533
	TMS14F1228P0006	TMS13F1108P0007	48533
	TMS14F1228P0007	TMS13F1108P0007	48533
	TMS14F1228P0008	TMS13F1108P0007	48533
	TMS14F1228P0009	TMS13F1108P0007	48533
	TMS14F1228P0010	TMS13F1108P0007	48533
	TMS14F1228P0011	TMS13F1108P0007	48533
	TMS14F1228P0012	TMS13F1108P0007	48533
	TMS14F1228P0013	TMS13F1108P0007	48533
	TMS14F1229P0001	TMS13F1212P0032	48533
	TMS14F1229P0002	TMS13F1212P0032	48533
	TMS14F1229P0003	TMS13F1212P0032	48533
	TMS14F1229P0004	TMS13F1212P0032	48533
	TMS14F1229P0005	TMS13F1212P0032	48533
	TMS14F1229P0006	TMS13F1212P0032	48533
	TMS14F1229P0007	TMS13F1212P0032	48533
	TMS14F1230P0001	TMS13F1212P0055	48533
	TMS14F1230P0002	TMS13F1212P0055	48533
	TMS14F1231P0001	TMS13F1216P0010	48533
	TMS14F1233P0001	TMS13F1214P0029	48534
	TMS14F1233P0002	TMS13F1214P0029	48534
	TMS14F1233P0003	TMS13F1214P0029	48534
	TMS14F1233P0004	TMS13F1214P0029	48534
	TMS14F1233P0005	TMS13F1214P0029	48534
	TMS14F1234P0001	TMS13F1216P0010	48595
	TMS14F1234P0002	TMS13F1216P0010	48595
	TMS14F1234P0003	TMS13F1216P0010	48595
	TMS14F1234P0004	TMS13F1216P0010	48595
	TMS14F1234P0005	TMS13F1216P0010	48595
	TMS14F1234P0006	TMS13F1216P0010	48595
	TMS14F1234P0007	TMS13F1216P0010	48595
	TMS14F1235P0001	TMS13F1108P0007	48577
	TMS14F1235P0002	TMS13F1108P0007	48577
	TMS14F1235P0003	TMS13F1108P0007	48577
	TMS14F1235P0004	TMS13F1108P0007	48577
	TMS14F1235P0005	TMS13F1108P0007	48577
	TMS14F1235P0006	TMS13F1108P0007	48577
	TMS14F1235P0007	TMS13F1108P0007	48577
	TMS14F1235P0008	TMS13F1108P0007	48577
	TMS14F1236P0001	TMS13F1212P0002	48577
	TMS14F1236P0002	TMS13F1212P0002	48577
	TMS14F1236P0003	TMS13F1212P0002	48577
	TMS14F1236P0004	TMS13F1212P0002	48577
	TMS14F1236P0005	TMS13F1212P0002	48577
	TMS14F1237P0001	TMS13F1108P0007	48581
	TMS14F1237P0002	TMS13F1108P0007	48581
	TMS14F1239P0001	TMS13F1216P0010	48581
	TMS14F1239P0002	TMS13F1216P0010	48581
	TMS14F1239P0003	TMS13F1216P0010	48581
	TMS14F1239P0004	TMS13F1216P0010	48581
	TMS14F1239P0005	TMS13F1216P0010	48581
	TMS14F1239P0006	TMS13F1216P0010	48581
	TMS14F1239P0007	TMS13F1216P0010	48581
	TMS14F1240P0001	TMS13F1212P0002	48565
	TMS14F1240P0002	TMS13F1212P0002	48565
	TMS14F1240P0003	TMS13F1212P0002	48565
	TMS14F1240P0004	TMS13F1212P0002	48565
	TMS14F1240P0005	TMS13F1212P0002	48565
	TMS14F1240P0006	TMS13F1212P0002	48565
	TMS14F1241P0001	TMS13F1212P0032	48565
	TMS14F1241P0002	TMS13F1212P0032	48565
	TMS14F1242P0001	TMS13F1212P0055	48565
	TMS14F1243P0001	TMS13F1108P0007	48573
	TMS14F1243P0002	TMS13F1108P0007	48573
	TMS14F1243P0003	TMS13F1108P0007	48573
	TMS14F1243P0004	TMS13F1108P0007	48573
	TMS14F1243P0005	TMS13F1108P0007	48573
	TMS14F1243P0006	TMS13F1108P0007	48573
	TMS14F1243P0007	TMS13F1108P0007	48573
	TMS14F1243P0008	TMS13F1108P0007	48573
	TMS14F1243P0009	TMS13F1108P0007	48573
	TMS14F1243P0010	TMS13F1108P0007	48573
	TMS14F1243P0011	TMS13F1108P0007	48573
	TMS14F1243P0012	TMS13F1108P0007	48573
	TMS14F1243P0013	TMS13F1108P0007	48573
	TMS14F1243P0014	TMS13F1108P0007	48573
	TMS14F1243P0015	TMS13F1108P0007	48573
	TMS14F1243P0016	TMS13F1108P0007	48573
	TMS14F1243P0017	TMS13F1108P0007	48573
	TMS14F1243P0018	TMS13F1108P0007	48573
	TMS14F1243P0019	TMS13F1108P0007	48573
	TMS14F1243P0020	TMS13F1108P0007	48573
	TMS14F1244P0001	TMS13F1212P0002	48573
	TMS14F1244P0002	TMS13F1212P0002	48573
	TMS14F1244P0003	TMS13F1212P0002	48573
	TMS14F1244P0004	TMS13F1212P0002	48573
	TMS14F1244P0005	TMS13F1212P0002	48573
	TMS14F1244P0006	TMS13F1212P0002	48573
	TMS14F1244P0007	TMS13F1212P0002	48573
	TMS14F1244P0008	TMS13F1212P0002	48573
	TMS14F1244P0009	TMS13F1212P0002	48573
	TMS14F1244P0010	TMS13F1212P0002	48573
	TMS14F1245P0001	TMS13F1212P0032	48573
	TMS14F1245P0002	TMS13F1212P0032	48573
	TMS14F1245P0003	TMS13F1212P0032	48573
	TMS14F1245P0004	TMS13F1212P0032	48573
	TMS14F1245P0005	TMS13F1212P0032	48573
	TMS14F1245P0006	TMS13F1212P0032	48573
	TMS14F1245P0007	TMS13F1212P0032	48573
	TMS14F1245P0008	TMS13F1212P0032	48573
	TMS14F1245P0009	TMS13F1212P0032	48573
	TMS14F1245P0010	TMS13F1212P0032	48573
	TMS14F1245P0011	TMS13F1212P0032	48573
	TMS14F1245P0012	TMS13F1212P0032	48573
	TMS14F1245P0013	TMS13F1212P0032	48573
	TMS14F1245P0014	TMS13F1212P0032	48573
	TMS14F1247P0001	TMS13F1212P0032	48586
	TMS14F1247P0002	TMS13F1212P0032	48586
	TMS14F1247P0003	TMS13F1212P0032	48586
	TMS14F1247P0004	TMS13F1212P0032	48586
	TMS14F1247P0005	TMS13F1212P0032	48586
	TMS14F1247P0006	TMS13F1212P0032	48586
	TMS14F1247P0007	TMS13F1212P0032	48586
	TMS14F1247P0008	TMS13F1212P0032	48586
	TMS14F1247P0009	TMS13F1212P0032	48586
	TMS14F1247P0010	TMS13F1212P0032	48586
	TMS14F1247P0011	TMS13F1212P0032	48586
	TMS14F1247P0012	TMS13F1212P0032	48586
	TMS14F1248P0001	TMS13F1108P0007	48578
	TMS14F1248P0002	TMS13F1108P0007	48578
	TMS14F1248P0003	TMS13F1108P0007	48578
	TMS14F1248P0004	TMS13F1108P0007	48578
	TMS14F1248P0005	TMS13F1108P0007	48578
	TMS14F1248P0006	TMS13F1108P0007	48578
	TMS14F1248P0007	TMS13F1108P0007	48578
	TMS14F1248P0008	TMS13F1108P0007	48578
	TMS14F1248P0009	TMS13F1108P0007	48578
	TMS14F1248P0010	TMS13F1108P0007	48578
	TMS14F1248P0011	TMS13F1108P0007	48578
	TMS14F1248P0012	TMS13F1108P0007	48578
	TMS14F1249P0001	TMS13F1212P0002	48578
	TMS14F1249P0002	TMS13F1212P0002	48578
	TMS14F1250P0001	TMS13F1212P0032	48578
	TMS14F1250P0002	TMS13F1212P0032	48578
	TMS14F1250P0003	TMS13F1212P0032	48578
	TMS14F1250P0004	TMS13F1212P0032	48578
	TMS14F1250P0005	TMS13F1212P0032	48578
	TMS14F1250P0006	TMS13F1212P0032	48578
	TMS14F1250P0007	TMS13F1212P0032	48578
	TMS14F1250P0008	TMS13F1212P0032	48578
	TMS14F1250P0009	TMS13F1212P0032	48578
	TMS14F1250P0010	TMS13F1212P0032	48578
	TMS14F1250P0011	TMS13F1212P0032	48578
	TMS14F1250P0012	TMS13F1212P0032	48578
	TMS14F1252P0001	TMS13F1108P0007	48582
	TMS14F1253P0001	TMS13F1216P0010	48582
	TMS14F1253P0002	TMS13F1216P0010	48582
	TMS14F1254P0001	TMS13F1008P0006	48531
	TMS14F1254P0002	TMS13F1008P0006	48531
	TMS14F1254P0003	TMS13F1008P0006	48531
	TMS14F1254P0004	TMS13F1008P0006	48531
	TMS14F1255P0001	TMS13F1059P0006	48533
	TMS14F1255P0002	TMS13F1059P0006	48533
	TMS14F1255P0003	TMS13F1059P0006	48533
	TMS14F1255P0004	TMS13F1059P0006	48533
	TMS14F1255P0005	TMS13F1059P0006	48533
	TMS14F1255P0006	TMS13F1059P0006	48533
	TMS14F1255P0007	TMS13F1059P0006	48533
	TMS14F1255P0008	TMS13F1059P0006	48533
	TMS14F1255P0009	TMS13F1059P0006	48533
	TMS14F1255P0010	TMS13F1059P0006	48533
	TMS14F1255P0011	TMS13F1059P0006	48533
	TMS14F1255P0012	TMS13F1059P0006	48533
	TMS14F1255P0013	TMS13F1059P0006	48533
	TMS14F1255P0014	TMS13F1059P0006	48533
	TMS14F1255P0015	TMS13F1059P0006	48533
	TMS14F1255P0016	TMS13F1059P0006	48533
	TMS14F1255P0017	TMS13F1059P0006	48533
	TMS14F1255P0018	TMS13F1059P0006	48533
	TMS14F1255P0019	TMS13F1059P0006	48533
	TMS14F1255P0020	TMS13F1059P0006	48533
	TMS14F1256P0001	TMS13F1059P0006	48534
	TMS14F1256P0002	TMS13F1059P0006	48534
	TMS14F1256P0003	TMS13F1059P0006	48534
	TMS14F1256P0004	TMS13F1059P0006	48534
	TMS14F1257P0001	TMS13F1008P0006	48565
	TMS14F1257P0002	TMS13F1008P0006	48565
	TMS14F1257P0003	TMS13F1008P0006	48565
	TMS14F1257P0004	TMS13F1008P0006	48565
	TMS14F1257P0005	TMS13F1008P0006	48565
	TMS14F1257P0006	TMS13F1008P0006	48565
	TMS14F1257P0007	TMS13F1008P0006	48565
	TMS14F1257P0008	TMS13F1008P0006	48565
	TMS14F1258P0001	TMS13F1176P0003	48585
	TMS14F1259P0001	TMS13F1059P0006	48578
	TMS14F1259P0002	TMS13F1059P0006	48578
	TMS14F1259P0003	TMS13F1059P0006	48578
	TMS14F1259P0004	TMS13F1059P0006	48578
	TMS14F1259P0005	TMS13F1059P0006	48578
	TMS14F1259P0006	TMS13F1059P0006	48578
	TMS14F1259P0007	TMS13F1059P0006	48578
	TMS14F1259P0008	TMS13F1059P0006	48578
	TMS14F1259P0009	TMS13F1059P0006	48578
	TMS14F1259P0010	TMS13F1059P0006	48578
	TMS14F1259P0011	TMS13F1059P0006	48578
	TMS14F1259P0012	TMS13F1059P0006	48578
	TMS14F1259P0013	TMS13F1059P0006	48578
	TMS14F1259P0014	TMS13F1059P0006	48578
	TMS14F1259P0015	TMS13F1059P0006	48578
	TMS14F1259P0016	TMS13F1059P0006	48578
	TMS14F1259P0017	TMS13F1059P0006	48578
	TMS14F1259P0018	TMS13F1059P0006	48578
	TMS14F1259P0019	TMS13F1059P0006	48578
	TMS14F1259P0020	TMS13F1059P0006	48578
	TMS14F1260P0001	TMS13F1306P0003	48507
	TMS14F1260P0002	TMS13F1306P0003	48507
	TMS14F1260P0003	TMS13F1306P0003	48507
	TMS14F1260P0004	TMS13F1306P0003	48507
	TMS14F1260P0005	TMS13F1306P0003	48507
	TMS14F1260P0006	TMS13F1306P0003	48507
	TMS14F1260P0007	TMS13F1306P0003	48507
	TMS14F1260P0008	TMS13F1306P0003	48507
	TMS14F1261P0001	TMS13F1307P0020	48507
	TMS14F1262P0001	TMS13F1307P0008	48518
	TMS14F1262P0002	TMS13F1307P0008	48518
	TMS14F1262P0003	TMS13F1307P0008	48518
	TMS14F1263P0001	TMS13F1154P0010	48547
	TMS14F1263P0002	TMS13F1154P0010	48547
	TMS14F1264P0001	TMS13F1307P0020	48595
	TMS14F1264P0002	TMS13F1307P0020	48595
	TMS14F1264P0003	TMS13F1307P0020	48595
	TMS14F1264P0004	TMS13F1307P0020	48595
	TMS14F1264P0005	TMS13F1307P0020	48595
	TMS14F1264P0006	TMS13F1307P0020	48595
	TMS14F1265P0001	TMS13F1111P0012	48518
	TMS14F1265P0002	TMS13F1111P0012	48518
	TMS14F1265P0003	TMS13F1111P0012	48518
	TMS14F1265P0004	TMS13F1111P0012	48518
	TMS14F1265P0005	TMS13F1111P0012	48518
	TMS14F1265P0006	TMS13F1111P0012	48518
	TMS14F1265P0007	TMS13F1111P0012	48518
	TMS14F1265P0008	TMS13F1111P0012	48518
	TMS14F1267P0001	TMS13F1212P0055	48507
	TMS14F1268P0001	TMS13F1214P0014	48507
	TMS14F1268P0002	TMS13F1214P0014	48507
	TMS14F1268P0003	TMS13F1214P0014	48507
	TMS14F1268P0004	TMS13F1214P0014	48507
	TMS14F1268P0005	TMS13F1214P0014	48507
	TMS14F1268P0006	TMS13F1214P0014	48507
	TMS14F1268P0007	TMS13F1214P0014	48507
	TMS14F1269P0001	TMS13F1212P0055	48518
	TMS14F1269P0002	TMS13F1212P0055	48518
	TMS14F1269P0003	TMS13F1212P0055	48518
	TMS14F1269P0004	TMS13F1212P0055	48518
	TMS14F1269P0006	TMS13F1212P0055	48518
	TMS14F1270P0001	TMS13F1108P0007	48527
	TMS14F1270P0002	TMS13F1108P0007	48527
	TMS14F1270P0003	TMS13F1108P0007	48527
	TMS14F1270P0004	TMS13F1108P0007	48527
	TMS14F1270P0005	TMS13F1108P0007	48527
	TMS14F1270P0006	TMS13F1108P0007	48527
	TMS14F1270P0007	TMS13F1108P0007	48527
	TMS14F1271P0001	TMS13F1216P0010	48527
	TMS14F1271P0002	TMS13F1216P0010	48527
	TMS14F1271P0003	TMS13F1216P0010	48527
	TMS14F1272P0001	TMS13F1212P0002	48566
	TMS14F1272P0002	TMS13F1212P0002	48566
	TMS14F1272P0003	TMS13F1212P0002	48566
	TMS14F1272P0004	TMS13F1212P0002	48566
	TMS14F1272P0005	TMS13F1212P0002	48566
	TMS14F1272P0006	TMS13F1212P0002	48566
	TMS14F1272P0007	TMS13F1212P0002	48566
	TMS14F1272P0008	TMS13F1212P0002	48566
	TMS14F1272P0009	TMS13F1212P0002	48566
	TMS14F1272P0010	TMS13F1212P0002	48566
	TMS14F1272P0011	TMS13F1212P0002	48566
	TMS14F1272P0012	TMS13F1212P0002	48566
	TMS14F1272P0013	TMS13F1212P0002	48566
	TMS14F1272P0014	TMS13F1212P0002	48566
	TMS14F1272P0015	TMS13F1212P0002	48566
	TMS14F1272P0016	TMS13F1212P0002	48566
	TMS14F1272P0017	TMS13F1212P0002	48566
	TMS14F1272P0018	TMS13F1212P0002	48566
	TMS14F1272P0019	TMS13F1212P0002	48566
	TMS14F1272P0020	TMS13F1212P0002	48566
	TMS14F1273P0001	TMS13F1212P0032	48566
	TMS14F1273P0002	TMS13F1212P0032	48566
	TMS14F1273P0003	TMS13F1212P0032	48566
	TMS14F1273P0004	TMS13F1212P0032	48566
	TMS14F1273P0005	TMS13F1212P0032	48566
	TMS14F1273P0006	TMS13F1212P0032	48566
	TMS14F1273P0007	TMS13F1212P0032	48566
	TMS14F1273P0008	TMS13F1212P0032	48566
	TMS14F1273P0009	TMS13F1212P0032	48566
	TMS14F1273P0010	TMS13F1212P0032	48566
	TMS14F1273P0011	TMS13F1212P0032	48566
	TMS14F1273P0012	TMS13F1212P0032	48566
	TMS14F1273P0013	TMS13F1212P0032	48566
	TMS14F1273P0014	TMS13F1212P0032	48566
	TMS14F1273P0015	TMS13F1212P0032	48566
	TMS14F1273P0016	TMS13F1212P0032	48566
	TMS14F1273P0017	TMS13F1212P0032	48566
	TMS14F1273P0018	TMS13F1212P0032	48566
	TMS14F1273P0019	TMS13F1212P0032	48566
	TMS14F1273P0020	TMS13F1212P0032	48566
	TMS14F1274P0001	TMS13F1216P0010	48566
	TMS14F1274P0002	TMS13F1216P0010	48566
	TMS14F1274P0003	TMS13F1216P0010	48566
	TMS14F1274P0004	TMS13F1216P0010	48566
	TMS14F1274P0005	TMS13F1216P0010	48566
	TMS14F1275P0001	TMS13F1216P0010	48566
	TMS14F1275P0002	TMS13F1216P0010	48566
	TMS14F1275P0003	TMS13F1216P0010	48566
	TMS14F1275P0004	TMS13F1216P0010	48566
	TMS14F1275P0005	TMS13F1216P0010	48566
	TMS14F1275P0006	TMS13F1216P0010	48566
	TMS14F1275P0007	TMS13F1216P0010	48566
	TMS14F1276P0001	TMS13F1106P0006	48507
	TMS14F1276P0002	TMS13F1106P0006	48507
	TMS14F1276P0003	TMS13F1106P0006	48507
	TMS14F1276P0004	TMS13F1106P0006	48507
	TMS14F1276P0005	TMS13F1106P0006	48507
	TMS14F1276P0006	TMS13F1106P0006	48507
	TMS14F1276P0007	TMS13F1106P0006	48507
	TMS14F1276P0008	TMS13F1106P0006	48507
	TMS14F1276P0009	TMS13F1106P0006	48507
	TMS14F1276P0010	TMS13F1106P0006	48507
	TMS14F1276P0011	TMS13F1106P0006	48507
	TMS14F1276P0012	TMS13F1106P0006	48507
	TMS14F1276P0013	TMS13F1106P0006	48507
	TMS14F1276P0014	TMS13F1106P0006	48507
	TMS14F1277P0001	TMS13F1106P0006	48518
	TMS14F1277P0002	TMS13F1106P0006	48518
	TMS14F1277P0003	TMS13F1106P0006	48518
	TMS14F1277P0004	TMS13F1106P0006	48518
	TMS14F1277P0005	TMS13F1106P0006	48518
	TMS14F1277P0006	TMS13F1106P0006	48518
	TMS14F1277P0007	TMS13F1106P0006	48518
	TMS14F1277P0008	TMS13F1106P0006	48518
	TMS14F1277P0009	TMS13F1106P0006	48518
	TMS14F1277P0010	TMS13F1106P0006	48518
	TMS14F1277P0011	TMS13F1106P0006	48518
	TMS14F1277P0012	TMS13F1106P0006	48518
	TMS14F1277P0013	TMS13F1106P0006	48518
	TMS14F1277P0014	TMS13F1106P0006	48518
	TMS14F1277P0015	TMS13F1106P0006	48518
	TMS14F1278P0001	TMS13F1106P0006	48527
	TMS14F1278P0002	TMS13F1106P0006	48527
	TMS14F1278P0003	TMS13F1106P0006	48527
	TMS14F1278P0004	TMS13F1106P0006	48527
	TMS14F1278P0005	TMS13F1106P0006	48527
	TMS14F1278P0006	TMS13F1106P0006	48527
	TMS14F1278P0007	TMS13F1106P0006	48527
	TMS14F1278P0008	TMS13F1106P0006	48527
	TMS14F1278P0009	TMS13F1106P0006	48527
	TMS14F1278P0010	TMS13F1106P0006	48527
	TMS14F1278P0011	TMS13F1106P0006	48527
	TMS14F1278P0012	TMS13F1106P0006	48527
	TMS14F1278P0013	TMS13F1106P0006	48527
	TMS14F1278P0014	TMS13F1106P0006	48527
	TMS14F1278P0015	TMS13F1106P0006	48527
	TMS14F1278P0016	TMS13F1106P0006	48527
	TMS14F1278P0017	TMS13F1106P0006	48527
	TMS14F1278P0018	TMS13F1106P0006	48527
	TMS14F1278P0019	TMS13F1106P0006	48527
	TMS14F1278P0020	TMS13F1106P0006	48527
	TMS14F1279P0001	TMS13F1106P0006	48550
	TMS14F1279P0002	TMS13F1106P0006	48550
	TMS14F1279P0003	TMS13F1106P0006	48550
	TMS14F1279P0004	TMS13F1106P0006	48550
	TMS14F1279P0005	TMS13F1106P0006	48550
	TMS14F1280P0001	TMS13F1106P0006	48566
	TMS14F1280P0002	TMS13F1106P0006	48566
	TMS14F1280P0003	TMS13F1106P0006	48566
	TMS14F1280P0004	TMS13F1106P0006	48566
	TMS14F1280P0005	TMS13F1106P0006	48566
	TMS14F1280P0006	TMS13F1106P0006	48566
